fecha,titulo,ranking_real,ranking_pred,V,prob_rank1
2013-03-16,Girl On Fire,17,8,0.197201,0.02134
2013-03-16,Feel This Moment,18,42,0.091123,0.019192
2013-03-16,I Will Wait,19,7,0.197201,0.02134
2013-03-16,Radioactive,20,20,0.134357,0.02004
2013-03-16,Pour It Up,21,37,0.123737,0.019829
2013-03-16,It's Time,22,22,0.134357,0.02004
2013-03-16,Catch My Breath,23,21,0.134357,0.02004
2013-03-16,Beauty And A Beat,24,6,0.197201,0.02134
2013-03-16,Try,25,19,0.134357,0.02004
2013-03-16,Poetic Justice,26,9,0.197201,0.02134
2013-03-16,Gangnam Style,27,18,0.134357,0.02004
2013-03-16,Little Talks,28,10,0.197201,0.02134
2013-03-16,Sure Be Cool If You Did,29,41,0.10998,0.019558
2013-03-16,Sail,30,43,0.073746,0.018862
2013-03-16,Carry On,31,38,0.123737,0.019829
2013-03-16,Diamonds,32,17,0.134357,0.02004
2013-03-16,Skyfall,33,35,0.133891,0.020031
2013-03-16,Troublemaker,34,39,0.119906,0.019753
2013-03-16,One More Night,35,29,0.134357,0.02004
2013-03-16,Home,36,31,0.134357,0.02004
2013-03-16,Hall Of Fame,37,11,0.197201,0.02134
2013-03-16,Some Nights,38,30,0.134357,0.02004
2013-03-16,Wanted,39,28,0.134357,0.02004
2013-03-16,All Gold Everything,40,27,0.134357,0.02004
2013-03-16,C'mon,41,25,0.134357,0.02004
2013-03-16,Adorn,42,26,0.134357,0.02004
2013-03-16,Better Dig Two,43,33,0.134357,0.02004
2013-03-16,One Way Or Another (Teenage Kicks),44,48,0.033759,0.018122
2013-03-16,One Of Those Nights,45,34,0.134357,0.02004
2013-03-16,Two Black Cadillacs,46,23,0.134357,0.02004
2013-03-16,Just Give Me A Reason,47,47,0.036132,0.018165
2013-03-16,Swimming Pools (Drank),48,24,0.134357,0.02004
2013-03-16,Kiss You,49,36,0.131003,0.019973
2013-03-16,Downtown,50,46,0.044807,0.018324
2013-03-23,Harlem Shake,1,49,0.044807,0.018268
2013-03-23,Thrift Shop,2,1,0.201208,0.021361
2013-03-23,When I Was Your Man,3,32,0.13605,0.020014
2013-03-23,Stay,4,43,0.068032,0.018698
2013-03-23,Suit & Tie,5,12,0.174587,0.0208
2013-03-23,I Knew You Were Trouble.,6,21,0.13605,0.020014
2013-03-23,Started From The Bottom,7,45,0.05825,0.018516
2013-03-23,Scream & Shout,8,2,0.201208,0.021361
2013-03-23,Love Me,9,13,0.150784,0.020311
2013-03-23,Locked Out Of Heaven,10,16,0.13605,0.020014
2013-03-23,Don't You Worry Child,11,4,0.201208,0.021361
2013-03-23,Daylight,12,15,0.13605,0.020014
2013-03-23,Feel This Moment,13,38,0.120037,0.019696
2013-03-23,Ho Hey,14,22,0.13605,0.020014
2013-03-23,F**kin Problems,15,5,0.201208,0.021361
2013-03-23,Sweet Nothing,16,3,0.201208,0.021361
2013-03-23,Radioactive,17,20,0.13605,0.020014
2013-03-23,Just Give Me A Reason,18,48,0.050167,0.018367
2013-03-23,Pour It Up,19,35,0.131225,0.019917
2013-03-23,I Will Wait,20,8,0.201208,0.021361
2013-03-23,Girl On Fire,21,7,0.201208,0.021361
2013-03-23,Heart Attack,22,50,0.023669,0.017886
2013-03-23,It's Time,23,23,0.13605,0.020014
2013-03-23,Catch My Breath,24,19,0.13605,0.020014
2013-03-23,Sure Be Cool If You Did,25,37,0.123343,0.019761
2013-03-23,Little Talks,26,9,0.201208,0.021361
2013-03-23,Gangnam Style,27,18,0.13605,0.020014
2013-03-23,Poetic Justice,28,6,0.201208,0.021361
2013-03-23,Carry On,29,36,0.131225,0.019917
2013-03-23,Try,30,17,0.13605,0.020014
2013-03-23,Beauty And A Beat,31,10,0.201208,0.021361
2013-03-23,Troublemaker,32,14,0.150784,0.020311
2013-03-23,Diamonds,33,31,0.13605,0.020014
2013-03-23,Sail,34,40,0.091966,0.019151
2013-03-23,Hall Of Fame,35,11,0.201208,0.021361
2013-03-23,One More Night,36,30,0.13605,0.020014
2013-03-23,Home,37,29,0.13605,0.020014
2013-03-23,Mama's Broken Heart,38,41,0.091966,0.019151
2013-03-23,Some Nights,39,28,0.13605,0.020014
2013-03-23,Can't Hold Us,40,42,0.091123,0.019134
2013-03-23,Adorn,41,25,0.13605,0.020014
2013-03-23,Downtown,42,47,0.057951,0.01851
2013-03-23,Two Black Cadillacs,43,26,0.13605,0.020014
2013-03-23,All Gold Everything,44,27,0.13605,0.020014
2013-03-23,Bad,45,44,0.067633,0.01869
2013-03-23,Wanted,46,34,0.13605,0.020014
2013-03-23,My Songs Know What You Did In The Dark (Light Em Up),47,46,0.057951,0.01851
2013-03-23,One Of Those Nights,48,24,0.13605,0.020014
2013-03-23,Better Dig Two,49,33,0.13605,0.020014
2013-03-23,Get Your Shine On,50,39,0.092526,0.019161
2013-03-30,Harlem Shake,1,49,0.057951,0.018431
2013-03-30,Thrift Shop,2,1,0.203425,0.021318
2013-03-30,When I Was Your Man,3,32,0.136914,0.019946
2013-03-30,Suit & Tie,4,12,0.189434,0.021021
2013-03-30,Stay,5,41,0.091281,0.019056
2013-03-30,Started From The Bottom,6,43,0.074249,0.018734
2013-03-30,I Knew You Were Trouble.,7,21,0.136914,0.019946
2013-03-30,Scream & Shout,8,2,0.203425,0.021318
2013-03-30,Just Give Me A Reason,9,46,0.068076,0.018619
2013-03-30,Love Me,10,14,0.175599,0.020733
2013-03-30,Feel This Moment,11,15,0.150979,0.020228
2013-03-30,Daylight,12,16,0.136914,0.019946
2013-03-30,Locked Out Of Heaven,13,22,0.136914,0.019946
2013-03-30,Ho Hey,14,31,0.136914,0.019946
2013-03-30,Don't You Worry Child,15,4,0.203425,0.021318
2013-03-30,F**kin Problems,16,3,0.203425,0.021318
2013-03-30,Sweet Nothing,17,8,0.203425,0.021318
2013-03-30,Radioactive,18,20,0.136914,0.019946
2013-03-30,Heart Attack,19,50,0.03367,0.017989
2013-03-30,Pour It Up,20,33,0.134825,0.019904
2013-03-30,I Will Wait,21,7,0.203425,0.021318
2013-03-30,It's Time,22,23,0.136914,0.019946
2013-03-30,Girl On Fire,23,6,0.203425,0.021318
2013-03-30,Sure Be Cool If You Did,24,35,0.130782,0.019824
2013-03-30,Mirrors,25,48,0.058165,0.018435
2013-03-30,Carry On,26,34,0.134825,0.019904
2013-03-30,Catch My Breath,27,19,0.136914,0.019946
2013-03-30,Little Talks,28,5,0.203425,0.021318
2013-03-30,Gangnam Style,29,17,0.136914,0.019946
2013-03-30,Poetic Justice,30,9,0.203425,0.021318
2013-03-30,Troublemaker,31,13,0.175599,0.020733
2013-03-30,Try,32,18,0.136914,0.019946
2013-03-30,Beauty And A Beat,33,10,0.203425,0.021318
2013-03-30,I Love It,34,38,0.119385,0.019599
2013-03-30,Downtown,35,45,0.073746,0.018725
2013-03-30,My Songs Know What You Did In The Dark (Light Em Up),36,44,0.073746,0.018725
2013-03-30,Sail,37,39,0.10998,0.019416
2013-03-30,Bad,38,42,0.090571,0.019043
2013-03-30,Mama's Broken Heart,39,40,0.10998,0.019416
2013-03-30,Can't Hold Us,40,37,0.120037,0.019612
2013-03-30,Home,41,27,0.136914,0.019946
2013-03-30,One More Night,42,26,0.136914,0.019946
2013-03-30,Diamonds,43,29,0.136914,0.019946
2013-03-30,Two Black Cadillacs,44,28,0.136914,0.019946
2013-03-30,All Gold Everything,45,25,0.136914,0.019946
2013-03-30,Adorn,46,30,0.136914,0.019946
2013-03-30,Wagon Wheel,47,36,0.122754,0.019665
2013-03-30,Bugatti,48,47,0.067722,0.018612
2013-03-30,Some Nights,49,24,0.136914,0.019946
2013-03-30,Hall Of Fame,50,11,0.203425,0.021318
2013-04-06,Thrift Shop,1,1,0.204814,0.02127
2013-04-06,Harlem Shake,2,48,0.073746,0.018657
2013-04-06,Suit & Tie,3,11,0.197201,0.021109
2013-04-06,When I Was Your Man,4,24,0.137424,0.019884
2013-04-06,Stay,5,40,0.120298,0.019546
2013-04-06,Just Give Me A Reason,6,45,0.09136,0.018989
2013-04-06,Started From The Bottom,7,42,0.09275,0.019015
2013-04-06,Feel This Moment,8,14,0.175853,0.020663
2013-04-06,Love Me,9,12,0.190603,0.02097
2013-04-06,I Knew You Were Trouble.,10,23,0.137424,0.019884
2013-04-06,Scream & Shout,11,2,0.204814,0.02127
2013-04-06,Daylight,12,22,0.137424,0.019884
2013-04-06,Mirrors,13,47,0.074105,0.018664
2013-04-06,Locked Out Of Heaven,14,19,0.137424,0.019884
2013-04-06,Radioactive,15,21,0.137424,0.019884
2013-04-06,Sweet Nothing,16,3,0.204814,0.02127
2013-04-06,Ho Hey,17,20,0.137424,0.019884
2013-04-06,F**kin Problems,18,8,0.204814,0.02127
2013-04-06,Pour It Up,19,32,0.13653,0.019866
2013-04-06,Don't You Worry Child,20,7,0.204814,0.02127
2013-04-06,Heart Attack,21,49,0.044807,0.018125
2013-04-06,I Will Wait,22,6,0.204814,0.02127
2013-04-06,It's Time,23,18,0.137424,0.019884
2013-04-06,Carry On,24,31,0.13653,0.019866
2013-04-06,Sure Be Cool If You Did,25,35,0.134357,0.019823
2013-04-06,22,26,30,0.137157,0.019879
2013-04-06,Can't Hold Us,27,15,0.150979,0.020155
2013-04-06,My Songs Know What You Did In The Dark (Light Em Up),28,43,0.091966,0.019
2013-04-06,Little Talks,29,4,0.204814,0.02127
2013-04-06,Troublemaker,30,13,0.190603,0.02097
2013-04-06,Girl On Fire,31,5,0.204814,0.02127
2013-04-06,Catch My Breath,32,17,0.137424,0.019884
2013-04-06,I Love It,33,16,0.150006,0.020136
2013-04-06,Gangnam Style,34,29,0.137424,0.019884
2013-04-06,Poetic Justice,35,10,0.204814,0.02127
2013-04-06,Bad,36,41,0.119124,0.019524
2013-04-06,Try,37,25,0.137424,0.019884
2013-04-06,Wagon Wheel,38,36,0.13012,0.019739
2013-04-06,Bugatti,39,46,0.090728,0.018977
2013-04-06,Downtown,40,44,0.091966,0.019
2013-04-06,Mama's Broken Heart,41,39,0.123343,0.019606
2013-04-06,#thatPOWER,42,50,0.013579,0.017568
2013-04-06,Sail,43,38,0.123343,0.019606
2013-04-06,Beauty And A Beat,44,9,0.204814,0.02127
2013-04-06,Madness,45,33,0.136449,0.019865
2013-04-06,Home,46,28,0.137424,0.019884
2013-04-06,Diamonds,47,27,0.137424,0.019884
2013-04-06,One More Night,48,26,0.137424,0.019884
2013-04-06,Get Your Shine On,49,37,0.12433,0.019625
2013-04-06,I Drive Your Truck,50,34,0.13605,0.019857
2013-04-13,Thrift Shop,1,1,0.205822,0.0212
2013-04-13,When I Was Your Man,2,24,0.137783,0.019805
2013-04-13,Suit & Tie,3,10,0.201208,0.021102
2013-04-13,Harlem Shake,4,47,0.091966,0.018919
2013-04-13,Just Give Me A Reason,5,40,0.120429,0.019465
2013-04-13,Stay,6,16,0.151369,0.020076
2013-04-13,Radioactive,7,22,0.137783,0.019805
2013-04-13,Started From The Bottom,8,43,0.11109,0.019284
2013-04-13,Feel This Moment,9,13,0.190896,0.020886
2013-04-13,The Way,10,50,0.013579,0.017492
2013-04-13,Mirrors,11,46,0.092526,0.018929
2013-04-13,I Knew You Were Trouble.,12,20,0.137783,0.019805
2013-04-13,Daylight,13,21,0.137783,0.019805
2013-04-13,Love Me,14,12,0.198458,0.021044
2013-04-13,Can't Hold Us,15,14,0.175853,0.020574
2013-04-13,Scream & Shout,16,2,0.205822,0.0212
2013-04-13,Heart Attack,17,49,0.057951,0.018286
2013-04-13,Sweet Nothing,18,7,0.205822,0.0212
2013-04-13,Locked Out Of Heaven,19,19,0.137783,0.019805
2013-04-13,Pour It Up,20,32,0.1374,0.019798
2013-04-13,F**kin Problems,21,3,0.205822,0.0212
2013-04-13,Carry On,22,31,0.1374,0.019798
2013-04-13,Ho Hey,23,23,0.137783,0.019805
2013-04-13,I Love It,24,15,0.174587,0.020548
2013-04-13,Don't You Worry Child,25,5,0.205822,0.0212
2013-04-13,I Will Wait,26,6,0.205822,0.0212
2013-04-13,My Songs Know What You Did In The Dark (Light Em Up),27,45,0.10998,0.019262
2013-04-13,It's Time,28,18,0.137783,0.019805
2013-04-13,Troublemaker,29,11,0.198458,0.021044
2013-04-13,Wagon Wheel,30,36,0.133658,0.019724
2013-04-13,Bad,31,17,0.149617,0.020041
2013-04-13,Little Talks,32,4,0.205822,0.0212
2013-04-13,22,33,30,0.137668,0.019803
2013-04-13,Sure Be Cool If You Did,34,35,0.13605,0.019771
2013-04-13,Bugatti,35,42,0.119385,0.019444
2013-04-13,Downtown,36,44,0.10998,0.019262
2013-04-13,Catch My Breath,37,25,0.137783,0.019805
2013-04-13,Mama's Broken Heart,38,39,0.130782,0.019667
2013-04-13,Girl On Fire,39,8,0.205822,0.0212
2013-04-13,Sail,40,38,0.130782,0.019667
2013-04-13,Poetic Justice,41,9,0.205822,0.0212
2013-04-13,Get Your Shine On,42,37,0.131891,0.019689
2013-04-13,Try,43,29,0.137783,0.019805
2013-04-13,Gangnam Style,44,28,0.137783,0.019805
2013-04-13,Alive,45,48,0.091966,0.018919
2013-04-13,Madness,46,34,0.136804,0.019786
2013-04-13,I Drive Your Truck,47,33,0.136914,0.019788
2013-04-13,Power Trip,48,41,0.120429,0.019465
2013-04-13,One More Night,49,27,0.137783,0.019805
2013-04-13,Home,50,26,0.137783,0.019805
2013-04-20,When I Was Your Man,1,23,0.138078,0.019664
2013-04-20,Thrift Shop,2,1,0.206656,0.02106
2013-04-20,Just Give Me A Reason,3,20,0.151564,0.019931
2013-04-20,Stay,4,17,0.176361,0.020432
2013-04-20,Suit & Tie,5,10,0.203425,0.020992
2013-04-20,Harlem Shake,6,47,0.10998,0.01912
2013-04-20,Can't Hold Us,7,14,0.190896,0.020731
2013-04-20,Cruise,8,9,0.20564,0.021039
2013-04-20,Started From The Bottom,9,43,0.124727,0.019404
2013-04-20,Feel This Moment,10,13,0.198774,0.020895
2013-04-20,Radioactive,11,29,0.138078,0.019664
2013-04-20,Mirrors,12,46,0.110772,0.019135
2013-04-20,Love Me,13,12,0.202514,0.020973
2013-04-20,Daylight,14,30,0.138078,0.019664
2013-04-20,Heart Attack,15,49,0.073746,0.018439
2013-04-20,I Knew You Were Trouble.,16,28,0.138078,0.019664
2013-04-20,I Love It,17,15,0.189434,0.020701
2013-04-20,Scream & Shout,18,6,0.206656,0.02106
2013-04-20,Locked Out Of Heaven,19,22,0.138078,0.019664
2013-04-20,Ho Hey,20,24,0.138078,0.019664
2013-04-20,Sweet Nothing,21,3,0.206656,0.02106
2013-04-20,The Way,22,50,0.024445,0.017552
2013-04-20,Carry On,23,34,0.137913,0.019661
2013-04-20,Wagon Wheel,24,40,0.135332,0.019611
2013-04-20,I Will Wait,25,5,0.206656,0.02106
2013-04-20,Don't You Worry Child,26,2,0.206656,0.02106
2013-04-20,My Songs Know What You Did In The Dark (Light Em Up),27,45,0.123343,0.019377
2013-04-20,F**kin Problems,28,4,0.206656,0.02106
2013-04-20,Sure Be Cool If You Did,29,38,0.136914,0.019642
2013-04-20,Pour It Up,30,35,0.137913,0.019661
2013-04-20,Bad,31,18,0.174083,0.020385
2013-04-20,Troublemaker,32,11,0.202514,0.020973
2013-04-20,It's Time,33,26,0.138078,0.019664
2013-04-20,22,34,33,0.138028,0.019663
2013-04-20,Mama's Broken Heart,35,41,0.134357,0.019591
2013-04-20,Downtown,36,44,0.123343,0.019377
2013-04-20,Little Talks,37,8,0.206656,0.02106
2013-04-20,Bugatti,38,21,0.150006,0.0199
2013-04-20,Get Your Shine On,39,39,0.135529,0.019614
2013-04-20,Alive,40,48,0.10998,0.01912
2013-04-20,Catch My Breath,41,27,0.138078,0.019664
2013-04-20,Highway Don't Care,42,16,0.178147,0.020468
2013-04-20,Power Trip,43,19,0.151564,0.019931
2013-04-20,Sail,44,42,0.134357,0.019591
2013-04-20,Madness,45,37,0.137096,0.019645
2013-04-20,Poetic Justice,46,7,0.206656,0.02106
2013-04-20,Try,47,32,0.138078,0.019664
2013-04-20,Gangnam Style,48,25,0.138078,0.019664
2013-04-20,One More Night,49,31,0.138078,0.019664
2013-04-20,I Drive Your Truck,50,36,0.137424,0.019652
2013-04-27,Just Give Me A Reason,1,18,0.176615,0.020622
2013-04-27,Thrift Shop,2,1,0.207409,0.021267
2013-04-27,When I Was Your Man,3,24,0.138345,0.019847
2013-04-27,Stay,4,16,0.191483,0.020931
2013-04-27,Can't Hold Us,5,13,0.198774,0.021084
2013-04-27,Suit & Tie,6,9,0.204814,0.021211
2013-04-27,Mirrors,7,40,0.12433,0.019571
2013-04-27,Feel This Moment,8,12,0.202841,0.02117
2013-04-27,Started From The Bottom,9,37,0.132336,0.019729
2013-04-27,Heart Attack,10,43,0.091966,0.018948
2013-04-27,Cruise,11,8,0.206389,0.021245
2013-04-27,Gentleman,12,48,0.013579,0.017519
2013-04-27,Harlem Shake,13,42,0.123343,0.019552
2013-04-27,Radioactive,14,23,0.138345,0.019847
2013-04-27,Love Me,15,10,0.204756,0.02121
2013-04-27,I Love It,16,14,0.197201,0.021051
2013-04-27,Daylight,17,22,0.138345,0.019847
2013-04-27,Crash My Party,18,47,0.013579,0.017519
2013-04-27,I Knew You Were Trouble.,19,27,0.138345,0.019847
2013-04-27,Mama's Broken Heart,20,35,0.13605,0.019802
2013-04-27,Wagon Wheel,21,34,0.136187,0.019805
2013-04-27,Ho Hey,22,21,0.138345,0.019847
2013-04-27,Carry On,23,30,0.138274,0.019846
2013-04-27,Locked Out Of Heaven,24,25,0.138345,0.019847
2013-04-27,Highway Don't Care,25,15,0.193548,0.020974
2013-04-27,Power Trip,26,19,0.176615,0.020622
2013-04-27,Sweet Nothing,27,2,0.207409,0.021267
2013-04-27,Scream & Shout,28,3,0.207409,0.021267
2013-04-27,Downtown,29,39,0.130782,0.019698
2013-04-27,My Songs Know What You Did In The Dark (Light Em Up),30,38,0.130782,0.019698
2013-04-27,Bad,31,17,0.188851,0.020876
2013-04-27,22,32,28,0.138324,0.019847
2013-04-27,I Will Wait,33,4,0.207409,0.021267
2013-04-27,F**kin Problems,34,7,0.207409,0.021267
2013-04-27,Don't You Worry Child,35,6,0.207409,0.021267
2013-04-27,Sure Be Cool If You Did,36,31,0.137424,0.019829
2013-04-27,The Way,37,46,0.03605,0.017918
2013-04-27,Pour It Up,38,29,0.138274,0.019846
2013-04-27,Troublemaker,39,11,0.204756,0.02121
2013-04-27,Boys 'round Here,40,45,0.036163,0.01792
2013-04-27,Get Your Shine On,41,33,0.137253,0.019826
2013-04-27,Alive,42,41,0.123343,0.019552
2013-04-27,I Want Crazy,43,50,0.013579,0.017519
2013-04-27,Bugatti,44,20,0.174587,0.02058
2013-04-27,Come & Get It,45,49,0.013579,0.017519
2013-04-27,DONE.,46,44,0.058464,0.018324
2013-04-27,It's Time,47,26,0.138345,0.019847
2013-04-27,Sail,48,36,0.13605,0.019802
2013-04-27,Little Talks,49,5,0.207409,0.021267
2013-04-27,If I Didn't Have You,50,32,0.137424,0.019829
2013-05-04,Just Give Me A Reason,1,18,0.191777,0.02081
2013-05-04,Can't Hold Us,2,13,0.202841,0.021042
2013-05-04,Thrift Shop,3,1,0.208125,0.021153
2013-05-04,When I Was Your Man,4,23,0.138601,0.019733
2013-05-04,Gentleman,5,48,0.023728,0.017591
2013-05-04,Stay,6,16,0.199406,0.02097
2013-05-04,Mirrors,7,40,0.131891,0.019601
2013-05-04,Suit & Tie,8,11,0.205822,0.021105
2013-05-04,Feel This Moment,9,12,0.20509,0.021089
2013-05-04,Started From The Bottom,10,37,0.136,0.019681
2013-05-04,Heart Attack,11,44,0.10998,0.019176
2013-05-04,Radioactive,12,22,0.138601,0.019733
2013-05-04,I Love It,13,15,0.201208,0.021008
2013-05-04,Cruise,14,8,0.207103,0.021132
2013-05-04,My Songs Know What You Did In The Dark (Light Em Up),15,39,0.134357,0.019649
2013-05-04,Love Me,16,10,0.206159,0.021112
2013-05-04,Harlem Shake,17,42,0.130782,0.019579
2013-05-04,Daylight,18,26,0.138601,0.019733
2013-05-04,Get Lucky,19,50,0.013579,0.017414
2013-05-04,Wagon Wheel,20,36,0.136692,0.019695
2013-05-04,Power Trip,21,19,0.191777,0.02081
2013-05-04,Come & Get It,22,49,0.023669,0.01759
2013-05-04,Carry On,23,29,0.13857,0.019732
2013-05-04,22,24,28,0.138592,0.019733
2013-05-04,I Knew You Were Trouble.,25,24,0.138601,0.019733
2013-05-04,Ho Hey,26,21,0.138601,0.019733
2013-05-04,Bad,27,17,0.196574,0.02091
2013-05-04,Mama's Broken Heart,28,35,0.136914,0.019699
2013-05-04,Sweet Nothing,29,2,0.208125,0.021153
2013-05-04,Locked Out Of Heaven,30,27,0.138601,0.019733
2013-05-04,Troublemaker,31,9,0.206159,0.021112
2013-05-04,The Way,32,47,0.049983,0.018059
2013-05-04,Downtown,33,38,0.134357,0.019649
2013-05-04,Scream & Shout,34,7,0.208125,0.021153
2013-05-04,Get Your Shine On,35,31,0.138133,0.019723
2013-05-04,Boys 'round Here,36,46,0.050235,0.018064
2013-05-04,Pour It Up,37,30,0.13857,0.019732
